date,open,high,low,close,volume,oi
01/16/2007,42915.61,42915.61,42415.48,42624.22,0,0
01/17/2007,42625.81,42929.97,42252.02,42735.48,0,0
01/18/2007,42740.98,43402.25,42406.65,42477.92,0,0
01/19/2007,42476.95,43427.64,42476.95,43427.64,0,0
01/22/2007,43431.12,43879.48,43182.57,43553.3,0,0
01/23/2007,43549.37,44243.06,43432.47,44177.2,0,0
01/24/2007,44177.2,44808.37,44041.07,44686.73,0,0
01/26/2007,44686.54,44686.54,43870.41,44412.35,0,0
01/29/2007,44413.6,44434.64,43555.24,43573.49,0,0
01/30/2007,43573.49,44065.27,43508.45,44044.23,0,0
01/31/2007,44046.04,44642.91,43824.45,44641.6,0,0
02/01/2007,44642.33,45211.92,44642.33,44815.01,0,0
02/02/2007,44815.23,45203.72,44597.32,44997.83,0,0
02/05/2007,44998.7,45286.17,44850.69,45286.17,0,0
02/06/2007,45286.73,45485.59,45038.04,45351.8,0,0
02/07/2007,45052.64,45425.04,44488.21,44587.96,0,0
02/08/2007,44584.54,44891.94,44069.55,44891.94,0,0
02/09/2007,44894.2,45050.32,44179.57,44284.4,0,0
02/12/2007,44286.31,44464.16,43849.5,43934.75,0,0
02/13/2007,43931.6,45197.45,43931.6,45197.45,0,0
02/14/2007,45198.15,46105.91,45198.15,45995.6,0,0
02/15/2007,45995.6,46178.25,45734.32,45955.07,0,0
02/16/2007,45955.07,45965.57,45614.44,45849.03,0,0
02/21/2007,45848.85,46095.3,45557.5,46090.24,0,0
02/22/2007,46097.39,46752.13,46097.39,46452.26,0,0
02/23/2007,46452.26,46517.28,45812.63,46015.79,0,0
02/26/2007,46020.55,46450.25,45884.59,46207.4,0,0
02/27/2007,46190.28,46190.28,42570.93,43145.33,0,0
02/28/2007,43149.9,43922.97,43121.93,43892.31,0,0
03/01/2007,43886.08,43886.08,42036.56,43516.91,0,0
03/02/2007,43518.44,43518.44,42297.18,42369.84,0,0
03/05/2007,42369.84,42369.84,41117.02,41179.16,0,0
03/06/2007,41192.04,43218.4,41192.04,43218.4,0,0
03/07/2007,43224,43396.09,42660.33,42667.18,0,0
03/08/2007,42672.19,43726.41,42672.19,43465.83,0,0
03/09/2007,43466.05,44172.76,43466.05,44133.42,0,0
03/12/2007,44133.42,44405.78,43845.04,44249.23,0,0
03/13/2007,44249.07,44249.07,42723.64,42749.38,0,0
03/14/2007,42748.77,43289.93,42051.24,43288.44,0,0
03/15/2007,43289.06,43573.29,42951.2,43278.19,0,0
03/16/2007,43278.19,43567.98,42597.66,42730.04,0,0
03/19/2007,42733.94,43713.71,42733.94,43712.55,0,0
03/20/2007,43713.33,44352.81,43679.18,44350.87,0,0
03/21/2007,44349.78,45630.86,44349.78,45630.86,0,0
03/22/2007,45631.39,45949.59,45271.72,45424.18,0,0
03/23/2007,45425.12,45758.61,45167.73,45532.53,0,0
03/26/2007,45532.53,45711.98,44965.01,45644.56,0,0
03/27/2007,45645.71,45645.71,45143.13,45206.53,0,0
03/28/2007,45203.62,45203.62,44315.23,44484.1,0,0
03/29/2007,44492.93,45569.78,44492.93,45355.13,0,0
03/30/2007,45355.13,45804.66,45138.37,45804.66,0,0
04/02/2007,45804.66,45804.66,45225.23,45597.48,0,0
04/03/2007,45601.44,46481.4,45601.44,46288.16,0,0
04/04/2007,46289.53,46692.44,46112.73,46553.93,0,0
04/05/2007,46555.45,46766.59,46418.05,46646.57,0,0
04/09/2007,46649.9,47239.27,46649.9,46854.71,0,0
04/10/2007,46854.62,47234.07,46821.72,47174.07,0,0
04/11/2007,47172.96,47572.91,46680.23,46939.19,0,0
04/12/2007,46941.01,47388.63,46506.48,47346.56,0,0
04/13/2007,47346.93,47967.57,47267.19,47926.23,0,0
04/16/2007,47924.52,49021.54,47924.52,48921.21,0,0
04/17/2007,48923.32,49155.82,48631.02,48755.48,0,0
04/18/2007,48759.79,49338.7,48455.93,48709.84,0,0
04/19/2007,48704.87,48836.8,47917.24,48762.13,0,0
04/20/2007,48762.99,49458.93,48762.99,49408.18,0,0
04/23/2007,49408.8,49476.92,49096.8,49162.09,0,0
04/24/2007,49162.09,49258.59,48601.76,49070.86,0,0
04/25/2007,49072.27,49815.97,49072.27,49675.59,0,0
04/26/2007,49677.88,49856.49,49059.53,49067.69,0,0
04/27/2007,49066.82,49231.77,48311.08,49229.6,0,0
04/30/2007,49221.91,49481.53,48744.49,48956.39,0,0
05/02/2007,48954.51,49630.02,48952.66,49471.54,0,0
05/03/2007,49471.54,50318.44,49471.54,50218.22,0,0
05/04/2007,50218.22,50898.32,50218.22,50597.79,0,0
05/07/2007,50590.88,50618.4,50153.83,50281.73,0,0
05/08/2007,50175.32,50368.59,49525.93,50277.69,0,0
05/09/2007,50277.13,51369.18,50148.63,51300.13,0,0
05/10/2007,51298.03,51298.03,50205.24,50234.68,0,0
05/11/2007,50234.97,51083.25,50234.97,50902.38,0,0
05/14/2007,50909.78,51066.06,50298.46,50510.76,0,0
05/15/2007,50510.76,51041.78,50370.07,50518.21,0,0
05/16/2007,50518.46,51737.56,50518.46,51737.56,0,0
05/17/2007,51740.76,51958.63,51374.11,51631.47,0,0
05/18/2007,51633.26,52088.08,51498.84,52077.68,0,0
05/21/2007,52077.94,52691.17,52077.94,52423.45,0,0
05/22/2007,52423.91,52560.5,52039.04,52208.09,0,0
05/23/2007,52209.6,52505.37,51670.09,51812.5,0,0
05/24/2007,51813.1,51890.65,50214.29,50530.65,0,0
05/25/2007,50541.22,51632.73,50541.22,51617.97,0,0
05/28/2007,51616.29,52208.88,51616.29,52119.97,0,0
05/29/2007,52121.28,52544.68,51270.98,51713.18,0,0
05/30/2007,51706.27,52595.31,50606.54,52527.65,0,0
05/31/2007,52535.94,52877.49,52097.89,52268.46,0,0
06/01/2007,52270.96,53422.67,52270.96,53422.67,0,0
06/04/2007,53422.98,53422.98,52651.23,53242.68,0,0
06/05/2007,53244.53,53270.61,52672.76,53162.21,0,0
06/06/2007,53162.18,53162.18,51868.57,52049.31,0,0
06/08/2007,52044.89,52500.31,50884.5,52329.68,0,0
06/11/2007,52324.19,52951.86,52183.52,52776.84,0,0
06/12/2007,52775.58,52775.58,51642.61,51797.14,0,0
06/13/2007,51798.6,53226.44,51798.6,52993.73,0,0
06/14/2007,53010.54,53797.61,53008.61,53712.89,0,0
06/15/2007,53723.06,54725.52,53723.06,54518.63,0,0
06/18/2007,54518.63,54999.98,54354.8,54730.44,0,0
06/19/2007,54729.91,54797.22,54450.08,54643.72,0,0
06/20/2007,54643.72,55003.28,54029.24,54029.24,0,0
06/21/2007,54029.77,54844.21,53910.78,54656.88,0,0
06/22/2007,54643.61,54643.61,53951.99,54267.1,0,0
06/25/2007,54270.17,54604.98,53605.11,54041.57,0,0
06/26/2007,54044.87,54412.76,53841.65,53851.68,0,0
06/27/2007,53851.68,54163.65,53201.62,54143.07,0,0
06/28/2007,54153.79,54648.36,54146.59,54146.59,0,0
06/29/2007,54149.89,54783.04,53958.15,54392.06,0,0
07/02/2007,54396.23,55386.47,54396.23,55371.21,0,0
07/03/2007,55370.54,55782.85,55258.62,55699.69,0,0
07/04/2007,55698.09,56000.22,55597.71,55696.47,0,0
07/05/2007,55696.47,55932.34,55344.94,55932.34,0,0
07/06/2007,55931.64,56443.73,55931.64,56443.73,0,0
07/10/2007,56443.73,56543.55,55677.5,55882.7,0,0
07/11/2007,55881.76,56494.8,55628.28,56356.13,0,0
07/12/2007,56380.02,57676.24,56377.93,57613.05,0,0
07/13/2007,57613.11,57982.7,57327.02,57644.16,0,0
07/16/2007,57644.16,57665.69,57035.3,57374.4,0,0
07/17/2007,57375.68,57799,57307.15,57659.65,0,0
07/18/2007,57660.28,57660.28,56903.48,57555.85,0,0
07/19/2007,57555.85,58292.88,57555.85,58124.57,0,0
07/20/2007,58125.12,58125.12,57103.13,57442.74,0,0
07/23/2007,57442.74,58070.06,57442.74,58036.77,0,0
07/24/2007,58036.27,58056.99,55165.47,55794.57,0,0
07/25/2007,55797.38,56409.33,54520.01,56001.3,0,0
07/26/2007,55998.13,55998.13,52627.44,53893.15,0,0
07/27/2007,53893.15,54407.05,52922.23,52922.23,0,0
07/30/2007,52924.64,54789.55,52924.64,54572.61,0,0
07/31/2007,54602.05,55662.03,54169.41,54182.5,0,0
08/01/2007,54170.45,54233.87,53036.04,54233.87,0,0
08/02/2007,54245.44,54959.06,54202.13,54690.92,0,0
08/03/2007,54696.74,54725.43,52574.67,52846.38,0,0
08/06/2007,52846.13,53207.13,51317.36,53091.1,0,0
08/07/2007,53092.14,54112.71,52745.57,53802.48,0,0
08/08/2007,53803.63,55615.84,53803.63,55241.37,0,0
08/09/2007,55213.46,55213.46,53323.52,53430.84,0,0
08/10/2007,53430.84,53430.84,51681.78,52638.13,0,0
08/13/2007,52646.57,53669.66,52201.57,52434.01,0,0
08/14/2007,52434.24,52944.51,50911.75,50911.75,0,0
08/15/2007,50911.69,51285.66,49106.44,49285.3,0,0
08/16/2007,49280.59,49280.59,44937.65,48015.55,0,0
08/17/2007,48025.94,49588.36,46876.8,48558.76,0,0
08/20/2007,48560.76,49573.92,48560.76,49206.36,0,0
08/21/2007,49207.84,50064.39,48739.15,49815.08,0,0
08/22/2007,49815.08,51749.19,49815.08,51744.56,0,0
08/23/2007,51744.56,52350.97,51081.89,51848.23,0,0
08/24/2007,51844.66,52997.56,51389.55,52997.56,0,0
08/27/2007,52994.79,53395.84,52502.32,53078.15,0,0
08/28/2007,53071.76,53071.76,51389.95,51645.33,0,0
08/29/2007,51647.5,52809.88,51647.07,52734.64,0,0
08/30/2007,52728.38,53644.79,52223.49,52857.84,0,0
08/31/2007,52873.78,54714.82,52873.78,54637.24,0,0
09/03/2007,54641.11,54997.63,54519.16,54832.51,0,0
09/04/2007,54833.88,55566.48,54587.92,55250.47,0,0
09/05/2007,55243.23,55243.23,54155.74,54407.83,0,0
09/06/2007,54413.09,55093.97,54413.09,54569,0,0
09/10/2007,54554.02,54554.02,52320.99,52652.57,0,0
09/11/2007,52659.64,53953.99,52659.64,53920.57,0,0
09/12/2007,53921.81,54621.83,53718.36,53882.71,0,0
09/13/2007,53882.71,55086.96,53882.71,54908.18,0,0
09/14/2007,54909.01,55465.17,54378.19,54671,0,0
09/17/2007,54671,54733,53690.65,54340.54,0,0
09/18/2007,54351.04,56844.21,54351.04,56666.3,0,0
09/19/2007,56674.65,58079.23,56674.65,57264.22,0,0
09/20/2007,57262.52,57609.08,56607.45,56906.44,0,0
09/21/2007,56919.43,57899.41,56919.43,57798.79,0,0
09/24/2007,57799.05,58719.37,57799.05,58719.37,0,0
09/25/2007,58717.11,58861.96,57968.77,58857.78,0,0
09/26/2007,58858.7,59825.45,58858.7,59714.83,0,0
09/27/2007,59713.22,61052.44,59713.22,61052.44,0,0
09/28/2007,61054.34,61054.34,60086.15,60465.06,0,0
10/01/2007,60465.06,62355.43,60465.06,62340.34,0,0
10/02/2007,62340.81,62356.09,61240.82,62017.12,0,0
10/03/2007,62020.95,62020.95,60093.52,60098.57,0,0
10/04/2007,60102.34,61080.12,59535.84,60406.72,0,0
10/05/2007,60408.44,62704.03,60408.44,62318.72,0,0
10/08/2007,62318.56,62724.95,61841.04,62660.85,0,0
10/09/2007,62660.85,63658.27,62660.85,63548.69,0,0
10/10/2007,63549.84,63565.13,62894.13,63197.04,0,0
10/11/2007,63197.04,64168.92,61487.32,62455.77,0,0
10/15/2007,62455.77,63841.34,62411.96,62969.44,0,0
10/16/2007,62964.72,62964.72,61564.64,61717.9,0,0
10/17/2007,61720.18,63193.67,61459.8,63193.67,0,0
10/18/2007,63192.24,63322.03,61943.44,63261.33,0,0
10/19/2007,63270.18,63348.94,60882.69,60894.29,0,0
10/22/2007,60884.38,61378.65,59472.98,61215.13,0,0
10/23/2007,61213.66,62773.27,61213.66,62697.14,0,0
10/24/2007,62693.17,62815.64,61447.77,62624.81,0,0
10/25/2007,62627.95,63206.11,61968.42,62341.49,0,0
10/26/2007,62345.55,64319.88,62345.55,64275.58,0,0
10/29/2007,64275.19,65670.01,64275.19,65044.31,0,0
10/30/2007,65044.31,65147.1,64264.33,64383.13,0,0
10/31/2007,64385.35,65948.89,64385.35,65317.7,0,0
11/01/2007,65316.79,65316.86,63773.65,64050.08,0,0
11/05/2007,64049.03,64049.03,62720.43,62959.55,0,0
11/06/2007,62967.1,64523.51,62967.1,64503.43,0,0
11/07/2007,64503.43,64602.92,63222.55,63500.62,0,0
11/08/2007,63503.35,65282.55,63140.3,63561.91,0,0
11/09/2007,63571.45,65281.09,62279.04,64320.56,0,0
11/12/2007,64320.56,64320.56,61451.64,61526.87,0,0
11/13/2007,61525.89,62932.68,61034.29,62927.03,0,0
11/14/2007,62918.68,64895.91,62918.68,64630.87,0,0
11/16/2007,64634.18,64801.7,63627.27,64609.38,0,0
11/19/2007,64609.38,64609.38,62320.7,62336.02,0,0
11/21/2007,62335.11,62335.11,59846.62,60581.54,0,0
11/22/2007,60581.54,61101.71,60124.43,60653.01,0,0
11/23/2007,60661.94,61334.35,60661.94,60970.9,0,0
11/26/2007,60973.22,61559.6,59067.25,59069.17,0,0
11/27/2007,59067.48,59971.23,58095.92,59431.5,0,0
11/28/2007,59431.92,61857.99,59431.92,61714.64,0,0
11/29/2007,61719.68,63190.4,61465.2,62156.34,0,0
11/30/2007,62157.1,63701.32,62157.1,63006.16,0,0
12/03/2007,63018.43,63681.63,62729.47,63199.85,0,0
12/04/2007,63202.76,63722,62372.56,63481.53,0,0
12/05/2007,63482.96,65203.83,63482.96,64927.96,0,0
12/06/2007,64929.09,65790.81,64691.82,65790.81,0,0
12/07/2007,65789.02,66528.64,65278.28,65638.54,0,0
12/10/2007,65642.23,65873.99,65227.91,65445.96,0,0
12/11/2007,65448.2,66450.51,64127.46,64512.26,0,0
12/12/2007,64512.42,66171.43,64502.06,64741.69,0,0
12/13/2007,64735.3,64735.3,62466.29,62860.99,0,0
12/14/2007,62867.81,63454.75,62444.97,62444.97,0,0
12/17/2007,62444.64,62444.64,59820.27,59828.21,0,0
12/18/2007,59832.24,61421.47,59414.24,61096.28,0,0
12/19/2007,61107.88,61733.68,60914.75,61721.71,0,0
12/20/2007,61723.57,62466.67,61416.21,61716.2,0,0
12/21/2007,61725.4,63397.61,61725.4,63097.71,0,0
12/26/2007,63100.57,64304.39,63100.57,64288.26,0,0
12/27/2007,64287,64583.78,63589.81,63774.38,0,0
12/28/2007,63776.07,64123.55,63598.17,63886.1,0,0
01/02/2008,63884.68,63906.07,62658.66,62815.13,0,0
01/03/2008,62814.32,63129.16,62555.62,62891.97,0,0
01/04/2008,62898.15,63436.15,60574.03,61036.61,0,0
01/07/2008,61054.2,61505.4,60091.6,60772.15,0,0
01/08/2008,60771.31,62650.11,60771.31,62080.73,0,0
01/09/2008,62078,62673.69,61486.54,62673.69,0,0
01/10/2008,62677.21,63614.65,62593.99,63515.48,0,0
01/11/2008,63514.16,63514.16,61942.36,61942.36,0,0
01/14/2008,61950.01,62536.2,61643.08,62187.78,0,0
01/15/2008,62179.8,62179.8,59896.79,59907.06,0,0
01/16/2008,59905.53,59905.53,58077.04,58777.45,0,0
01/17/2008,58773.45,59643.17,56734.43,57036.85,0,0
01/18/2008,57039.43,58290.57,56241.32,57506.47,0,0
01/21/2008,57503.31,57503.31,53486.83,53709.11,0,0
01/22/2008,53704.88,56540.56,53609.69,56097.18,0,0
01/23/2008,56098.33,56098.33,53010.96,54234.82,0,0
01/24/2008,54242.44,57674.99,54242.44,57463.31,0,0
01/28/2008,57456.89,58721.43,56360.45,58593.78,0,0
01/29/2008,58597.3,59714.71,58597.3,59529.58,0,0
01/30/2008,59521.56,60289.41,58751.65,60289.41,0,0
01/31/2008,60287.65,60287.65,57886.07,59490.4,0,0
02/01/2008,59490.9,61186.94,59490.9,61079.83,0,0
02/06/2008,61076.25,61076.25,58742.19,58968.53,0,0
02/07/2008,58965.18,59581.4,58029.7,58965.48,0,0
02/08/2008,58966.6,59519.68,58842.96,59075.98,0,0
02/11/2008,59080.53,60805.18,59080.53,60643.22,0,0
02/12/2008,60645.01,62827.74,60645.01,61805.47,0,0
02/13/2008,61801.7,63001.92,61801.7,62590.65,0,0
02/14/2008,62595.11,63224.11,61737.14,61818.99,0,0
02/15/2008,61803.04,61803.04,60716.71,61271.87,0,0
02/18/2008,61291.53,62883.46,61291.53,62801.43,0,0
02/19/2008,62801.43,63589.61,62180.1,62296.54,0,0
02/20/2008,62292.08,63780,61634.16,63747.49,0,0
02/21/2008,63747.65,64631.28,63620.38,63792.23,0,0
02/22/2008,63780.45,64608.78,63360.23,64608.78,0,0
02/25/2008,64604.69,65012.87,64060.18,65000.94,0,0
02/26/2008,64994.08,65399.12,63983.12,65182.61,0,0
02/27/2008,65177.83,65968.16,64647.43,65494.85,0,0
02/28/2008,65494.85,66005.16,65248.24,65555.08,0,0
02/29/2008,65552.93,65552.93,63482.34,63489.3,0,0
03/03/2008,63496.48,64643.52,63158.95,64490.46,0,0
03/04/2008,64486.44,64530.42,62745.45,63655.54,0,0
03/05/2008,63653.49,65044.79,63653.49,64629.48,0,0
03/06/2008,64630.53,64676.49,62974.65,62974.65,0,0
03/07/2008,62972.65,62972.65,61382.11,61867.99,0,0
03/10/2008,61868.59,61923.27,59995.85,59999.27,0,0
03/11/2008,60005.77,62367.72,60005.77,62367.72,0,0
03/12/2008,62378.06,63036.19,62022.17,62176.58,0,0
03/13/2008,62174.62,62412.62,60167.91,62279.71,0,0
03/14/2008,62279.71,63027.51,60709.6,61990.99,0,0
03/17/2008,61987.36,61987.36,59342.48,60011.84,0,0
03/18/2008,60039.82,61932.78,60039.82,61932.78,0,0
03/19/2008,61936.19,62372.37,58805.4,58827.36,0,0
03/20/2008,58818.12,59169.98,57824.19,58987.31,0,0
03/24/2008,58993.66,61083.26,58993.66,59812.53,0,0
03/25/2008,59820.02,61616.29,59820.02,61234.06,0,0
03/26/2008,61234.06,61848.84,60758.65,61415.28,0,0
03/27/2008,61418.15,62199.83,60678.78,60761.68,0,0
03/28/2008,60762.15,61061.67,60192.38,60452.12,0,0
03/31/2008,60449.01,60982.43,59916.64,60968.07,0,0
04/01/2008,60965.07,62787.75,60965.07,62774.85,0,0
04/02/2008,62775.2,63816.23,62775.2,63364.36,0,0
04/03/2008,63367.23,64731.13,62792.84,64175.05,0,0
04/04/2008,64177.36,64629.65,63905.5,64445.97,0,0
04/07/2008,64446.55,65409.19,63919.45,64175.58,0,0
04/08/2008,64179.94,64832.82,63452.84,64539.54,0,0
04/09/2008,64539.54,64620.65,63166.75,63476.92,0,0
04/10/2008,63475.45,63645.7,62712.06,63527.11,0,0
04/11/2008,63525.64,63525.64,62458.54,62585.21,0,0
04/14/2008,62592.09,62733.2,61466.5,62153.45,0,0
04/15/2008,62150.93,62824.68,62150.93,62618.39,0,0
04/16/2008,62624.53,64314.35,62624.53,64151.94,0,0
04/17/2008,64150.05,64944.64,63598.52,64552.42,0,0
04/18/2008,64553.71,65384.35,64553.71,64922.67,0,0
04/22/2008,64921.81,65689.32,64921.81,65412.66,0,0
04/23/2008,65413.43,65689.38,64913.77,64947.54,0,0
04/24/2008,64946.22,65086.2,64223.04,64576.26,0,0
04/25/2008,64576.44,65252.9,64172.24,65187.34,0,0
04/28/2008,65191,66025.1,65191,65677.74,0,0
04/29/2008,65677.74,65677.74,63705.59,63825.74,0,0
04/30/2008,63825.74,68037.83,63825.74,67868.46,0,0
05/02/2008,67868.89,70973.02,67865.02,69366.39,0,0
05/05/2008,69366.39,70434.74,69366.39,70174.88,0,0
05/06/2008,70175.12,70215.17,69561.4,70195.27,0,0
05/07/2008,70201.34,70545.12,68599.17,69017.66,0,0
05/08/2008,69020.94,69876.93,69013.57,69722.25,0,0
05/09/2008,69721.85,69721.85,68764.04,69645.7,0,0
05/12/2008,69645.7,70420.32,69068.13,70415.82,0,0
05/13/2008,70422.26,71084.38,70107.6,70503.25,0,0
05/14/2008,70495.06,70966.32,70026.62,70026.62,0,0
05/15/2008,70031.14,71492.36,70031.14,71492.36,0,0
05/16/2008,71496.17,72766.93,71496.17,72766.93,0,0
05/19/2008,72766.93,73794.14,72457.54,73438.83,0,0
05/20/2008,73444.94,73522.49,72146.36,73516.81,0,0
05/21/2008,73507.68,73779.61,72149.62,72294.8,0,0
05/23/2008,72295.23,72295.23,70774.22,71451.8,0,0
05/26/2008,71451.8,71988.11,71423.36,71628.74,0,0
05/27/2008,71629.19,71659.24,70334.89,70992.06,0,0
05/28/2008,70994.79,73179.78,70733.51,73153.23,0,0
05/29/2008,73154.13,73920.38,71694.88,71797.54,0,0
05/30/2008,71797.54,72861.92,71766.37,72592.5,0,0
06/02/2008,72592.5,72592.5,71352.16,71897.25,0,0
06/03/2008,71897.25,72018.71,69602.09,70011.92,0,0
06/04/2008,70011.92,70011.92,68464.59,68673.14,0,0
06/05/2008,68673.87,71234.88,68673.87,71234.88,0,0
06/06/2008,71207.84,71210.86,69515.31,69785.87,0,0
06/09/2008,69785.87,69989.89,68534.14,69281.2,0,0
06/10/2008,69275.43,69275.43,67066.83,67774.94,0,0
06/11/2008,67774.94,68061.4,66714.69,66794.76,0,0
06/12/2008,66797.72,67958.45,66797.72,67319.63,0,0
06/13/2008,67325.52,67884.51,66906.5,67203.52,0,0
06/16/2008,67205.58,67617.64,66430.35,67284.61,0,0
06/17/2008,67284.1,69028.88,67284.1,68437.5,0,0
06/18/2008,68430.93,68430.93,66917.43,67090.45,0,0
06/19/2008,67089.95,67338.6,66182.2,66590.41,0,0
06/20/2008,66584.22,66610.52,64602.04,64613.79,0,0
06/23/2008,64621.5,65400.71,64440.24,64640.45,0,0
06/24/2008,64635.81,65083.85,63713.42,64167.77,0,0
06/25/2008,64172.9,66307.9,64172.9,65853.34,0,0
06/26/2008,65804.44,65804.44,63688.9,63946.92,0,0
06/27/2008,63951.27,64623.64,63880.73,64321.11,0,0
06/30/2008,64326.13,65352.54,64326.13,65017.58,0,0
07/01/2008,65017.58,65017.58,62910.95,63396.19,0,0
07/02/2008,63396.57,63944.7,61027.5,61106.22,0,0
07/03/2008,61093.82,61600.61,59242.85,59273.38,0,0
07/04/2008,59266.14,59778.93,58785.94,59365.35,0,0
07/07/2008,59372.01,60794.74,58730.71,59088.2,0,0
07/08/2008,59081.05,59535.95,57945.36,59535.95,0,0
07/10/2008,59527.6,60588.93,58337.52,60252.74,0,0
07/11/2008,60256.07,61053.44,59602.76,60148.26,0,0
07/14/2008,60155.75,61305.82,60155.75,60720.9,0,0
07/15/2008,60714.78,61678.51,58789.86,61015.09,0,0
07/16/2008,61018.09,62183,60863.47,62056.47,0,0
07/17/2008,62062.53,62606.12,59984.68,60108.72,0,0
07/18/2008,60105.81,61298.98,59479.22,59988.1,0,0
07/21/2008,60002.47,61275.19,60002.47,60771.79,0,0
07/22/2008,60771.79,60779.7,59230.55,59647.32,0,0
07/23/2008,59646.25,60242.02,59312.55,59420.86,0,0
07/24/2008,59425.41,59640.92,57333.53,57434.37,0,0
07/25/2008,57419.58,57710.57,56417.98,57199.14,0,0
07/28/2008,57206.97,58175.83,56839.19,56869.02,0,0
07/29/2008,56869.02,58042.87,56869.02,58042.87,0,0
07/30/2008,58069.19,59997.64,58069.19,59997.64,0,0
07/31/2008,59997.64,60022.54,59225.49,59505.17,0,0
08/01/2008,59505.17,59505.17,57491.9,57630.35,0,0
08/04/2008,57619.11,57641.35,55366.53,55609.07,0,0
08/05/2008,55609.07,56974.24,55609.07,56470.59,0,0
08/06/2008,56472.73,57812.74,56472.73,57542.49,0,0
08/07/2008,57546.42,57941.98,56960.27,57017.55,0,0
08/08/2008,57017.58,57146.4,56151.64,56584.4,0,0
08/11/2008,56589.81,56973.6,54568.81,54720.25,0,0
08/12/2008,54721.04,55355.3,54324.61,54502.97,0,0
08/13/2008,54509.03,55491.72,54035.14,54573.18,0,0
08/14/2008,54573.15,55725.01,54573.15,55138.35,0,0
08/15/2008,55136.96,55306.52,53831.34,54244.03,0,0
08/18/2008,54252.29,54928.46,53050.02,53326.54,0,0
08/19/2008,53326.23,54328.94,52344.56,53638.69,0,0
08/20/2008,53640.51,55545.42,53640.51,55377.15,0,0
08/21/2008,55379.54,56144.39,55379.54,55934.69,0,0
08/22/2008,55933.21,56430.48,55201.61,55850.13,0,0
08/25/2008,55854.02,55906.48,54468.01,54477.25,0,0
08/26/2008,54477.25,55088.13,54152.96,54358.7,0,0
08/27/2008,54365.76,55591.07,54365.76,55519.24,0,0
08/28/2008,55515.95,56523.72,55515.95,56382.22,0,0
08/29/2008,56388.21,56856.23,55677.65,55680.41,0,0
09/01/2008,55665.33,55665.33,54933.12,55162.14,0,0
09/02/2008,55161.44,55412.49,54207.07,54404.41,0,0
09/03/2008,54413.83,55241.03,52891.08,53527.01,0,0
09/04/2008,53527.01,53749.46,51156.99,51408.54,0,0
09/05/2008,51404.44,51939.6,50091.55,51939.6,0,0
09/08/2008,51939.6,53706.24,50645.5,50717.97,0,0
09/09/2008,50710.98,50710.98,48418.56,48435.3,0,0
09/10/2008,48439.44,49956.55,47606.11,49633.16,0,0
09/11/2008,49628.61,51270.4,48216.77,51270.4,0,0
09/12/2008,51267.07,52590.63,50789.43,52392.86,0,0
09/15/2008,52385.64,52385.64,48408.91,48416.33,0,0
09/16/2008,48403.94,49312.82,46260.53,49228.92,0,0
09/17/2008,49218.19,49218.19,45859.02,45908.51,0,0
09/18/2008,45908.51,49002.18,45294.81,48422.75,0,0
09/19/2008,48423.6,53168.32,48423.6,53055.38,0,0
09/22/2008,53055.38,53455.18,51530.27,51540.58,0,0
09/23/2008,51536.57,51856.04,49288.71,49593.17,0,0
09/24/2008,49598.31,50747.35,49598.31,49842.99,0,0
09/25/2008,49848.14,51866.67,49848.14,51828.46,0,0
09/26/2008,51824.4,51824.4,49902.43,50782.99,0,0
09/29/2008,50742.95,50742.95,43766.34,46028.06,0,0
09/30/2008,46026.37,49541.27,46026.37,49541.27,0,0
10/01/2008,49537.66,49833.82,47640.83,49798.65,0,0
10/02/2008,49805.26,49805.26,45113.44,46145.1,0,0
10/03/2008,46155.22,48075.4,44158.09,44517.32,0,0
10/06/2008,44502.06,44502.06,37616.74,42100.79,0,0
10/07/2008,42103.51,43166.65,39582.63,40139.85,0,0
10/08/2008,40136.99,40439.46,37597.49,38593.54,0,0
10/09/2008,38593.54,40478.99,36832.45,37080.3,0,0
10/10/2008,37079.21,37079.21,33237.71,35609.54,0,0
10/13/2008,35609.02,40829.13,35609.02,40829.13,0,0
10/14/2008,40833.05,43753.27,40218.33,41569.03,0,0
10/15/2008,41567.07,41567.07,35411.2,36833.02,0,0
10/16/2008,36835.46,37393.5,33752.08,36441.72,0,0
10/17/2008,36439.98,38341.77,35834.15,36399.09,0,0
10/20/2008,36401.17,39453.27,36401.17,39441.08,0,0
10/21/2008,39439.81,39979.88,38083.32,39043.39,0,0
10/22/2008,39042.77,39042.77,35027.86,35069.73,0,0
10/23/2008,35069.28,35776.51,32706.01,33818.49,0,0
10/24/2008,33809.11,33809.11,30787.62,31481.55,0,0
10/27/2008,31479.73,31479.73,29435.11,29435.11,0,0
10/28/2008,29438.28,33386.65,29438.28,33386.65,0,0
10/29/2008,33386.65,35765.99,33386.65,34845.21,0,0
10/30/2008,34851.56,37589.69,34851.56,37448.77,0,0
10/31/2008,37447.16,37944.97,35858,37256.84,0,0
11/03/2008,37260.65,38545.08,36937.67,38249.44,0,0
11/04/2008,38256.12,41002.95,38256.12,40254.8,0,0
11/05/2008,40245.35,40245.35,37710.75,37785.66,0,0
11/06/2008,37785.66,37785.66,35386.61,36361.91,0,0
11/07/2008,36361.91,37716.28,36296.7,36665.11,0,0
11/10/2008,36672.34,38724.56,36297.56,36776.27,0,0
11/11/2008,36775.18,37628.78,35499.2,37261.9,0,0
